	label	tweet
840	1	Saya percaya usaha kita tak sia-sia. Teruslah mengemban amanat untuk Jakarta dan warganya. #PANbekerja #AmanatNasional #AniesSandi
841	1	Salam, Saudaraku. Berdasarkan exitpoll Litbang Kompas, mayoritas pemilih PAN memilih pasangan Anies-Sandi. #AniesSandi #AmanatNasional
842	1	maju terus pak HT bersama #AniesSandi jadilah penyejuk dan pemersatu bangsa, dan sama2 memajukan jakarta ke yang lebih baik lagi.
843	1	Mari lebih bekerja keras supaya dapat mengemban amanah. #AniesSandi #AmanatNasional #PilkadaDKI2017
844	1	Syukur Alhamdulillah, kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017
845	1	Waaah... #PKSLampung #aniessandi
846	1	Tidak usah ngawur lah. #AniesSandi berpihak pada pengusaha dan rakyat. Berbeda dengan ahok yang hanya pro pengembang
847	1	Saran untuk #AniesSandi dalam mewujudkan program dana 1Milyar/RW dibutuhkan persetujuan DPRD @Kemendagri_RI dan @KPK_RI untuk cegah korupsi
848	1	Iya Setuju banget Pak HT. #AniesSandi pasti akan membawa Jakarta lebih baik lagi.
849	1	Saran untuk #AniesSandi agar Reklamasi dpt dibatalkan agar dibicarakan dengan Pemerintah Pusat @KSPgoid @kemaritiman @kkpgoid @KejaksaanRI
850	1	Jeda Iklan, Sandiaga Turun dari Panggung Debat lalu Peluk Erat Nelayan : Bang @sandiuno #OkeOce #salambersama
851	1	LSI: Jelang Pilkada, Suara Ahok Tertinggal Jauh dari Anies - #AniesSandiMenang #GubernurGu3 #OkeOce
852	1	Sandiaga Uno: Gaji Lima Tahun Saya untuk Kaum Dhuafa http://bit.ly/2pwgHV8
853	1	Bismillah semoga tahun ini ada gubernur baruu... #AniesJawaraJakarta #GubernurkuAniesBaswedan #OkeOce #TolakReklamasi
854	1	Ya Allah, karuniai kami dengan gubernur dan wagub yang jujur, adil dan amanah, benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin
855	1	Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection
856	1	Selamat atas keberhasilan #TikoTumbangkanToke #pilkadadki2017 #PilkadaDKI #pilkadajakarta <OK HAND>
857	1	Macam-macam ya keramaian pilkada dki. ada yang potong nenen ,yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017
858	1	Semoga janji Gubernur baru terpenuhi <FOLDED HANDS> #PilkadaDKI #pilkadadki2017
859	1	Jakarta benar-benar milik Indonesia, Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017
860	1	Pilihanku <OK HAND> <OK HAND> <OK HAND> #pilkadaputarankedua #pilkadadki #pilkadadki2017 https://www.instagram.com/p/BTDfaWKANlH/
861	1	Anies Pasrah dengan Hasil Pilkada DKI Jakarta. https://goo.gl/VqrfZU  #pilkadadki2017 @aniesbaswedan
862	1	Allahuakbar 3x . #JakartaKece #jakarta #PilkadaDKI #pilkadadki2017 #AkuCoblosAniesSandi
863	1	<OK HAND> <OK HAND> <OK HAND>  #aniessandi #pilkadaDKI #pilkadaDKI2017 #majukotanyabahagiawarganya #prabowosubianto #pks https://www.instagram.com/p/BS7
864	1	Bedanya hampir 17%..... artinya suara AHY ke ANIES-SANDI <Glowing Star> <Glowing Star> <Glowing Star>
865	1	Menang Pilkada DKI, Prabowo: Anies-Sandi Harus Kerja Keras
866	1	Doain daerah sendiri dulu aja, GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/
867	1	Feeling aku sih yang menang #PilkadaDKI itu pasangan Anies-Sandi.
868	1	KPU Sudah Umumkan Hasil Pilkada DKI, Anies-Sandi Tetap Menang, Karangan Bunga Gak Ngaruh <Cat Face With Tears of Joy> https://goo.gl/fb/ASihdv
869	1	Inilah Hasil Rekapituasi Manual Pilkada DKI, Anies-Sandi Tetap Menang http://fb.me/5WQ3cfXh0
870	1	Alesha aja milih no.3.... Masa kita gak...!!! <Smiling Face With Sunglasses> salam 3 jari #aniessandy https://www.instagram.com/p/BS2tr9cgJ_b/
871	1	#aniessandy #gubenurgur3  <OK HAND>  <OK HAND>  <OK HAND>
872	1	... #AniesSandy  <OK HAND>  untuk Jakarta yang lebih baik ...
873	1	... Hahaha ... Adjrot Adjrot .... Ada ada aja ... Kehabisan akal ya untuk mengalahkan #AniesSandy kandidat favoritku <lovered>  <lovered>  ...
874	1	... #AniesSandy ... Insya Allah menang. Jangan lukai hati Umat Islam, kalau sudah menjabat <OK HAND> <OK HAND> <OK HAND> ...
875	1	@KompasTV sayang #AniesSandy tidak datang, kalau datang pasti acaranya tambah keren <OK HAND> <OK HAND> #AhokDjarotDiRosi
876	1	... Anies memang luar biasa  <OK HAND> ... Gubernur rakyat, bukan Gubernur pengembang ... #AniesSandy
877	1	... Ahok dan Najwa bener bener mati kutu dan bingung ... #Anies menjawab semua tudingan dengan ringan dan tepat  <SMILING FACE WITH HEART-EYES> <SMILING FACE WITH HEART-EYES>  ... #AniesSandy
878	1	#garudaindonesia #indonesia #motivator #motivatorindonesia #pembicara #trainer #pelatih #coach #kata2bijak #wisdom #ahokdjarot #aniessandy
879	1	Kita semua saudara!! #PilkadaSerentak2017 #PilkadaDKI #AHY #AhokJarot #AgusSylvi #AniesSandy #Indonesia
880	1	#SalamBersama #OkeOce #Jakarta #CoblosNomor3  @aniesbaswedan @sandiuno @Gerindra @PKSejahtera @Official_PAN
881	1	Hallo Bang @aniesbaswedan Wah Asyik juga ya habis manggung di DA  <THUMBS UP> <THUMBS UP> @IndosiarID #OkeOce #Telu
882	1	#okeoce #3  <OK HAND>   <OK HAND>   <OK HAND> https://www.instagram.com/p/BS3wZR3BSRI/
883	1	sedang nongkrong tiba2 didatangi timses paslon 3 #OkeOce  <OK HAND>
884	1	Pak Anies jadi pempmpinnya, maju terus Pak ke jalan yang di Ridhoi Allah  <THUMBS UP> <THUMBS UP> @DAcademyID @IndosiarID #OkeOce #3 #AniesSandi
885	1	Gubernur TERPILIH Kita Pak Anies  di @DAcademyID @IndosiarID #3 #OkeOce #pilkadadki2017
886	1	Saya hanya mencoba menerapkan apa yang seharusnya saya lakukan... #okeoce  <OK HAND>
887	1	3 YA 3 JANGAN LUPA YAAA #OkeOce <OK HAND> <OK HAND> <OK HAND>  #AniesSandi
888	1	Sekarang saatnya brgabung & dukung usaha yang pimpinannya jelas seperti Ust. Yusuf Mansyur  <FOLDED HANDS> , #OkeOce #Pribumi #MuslimLawanRasis
889	1	kita sih #OkeOCE aja <OK HAND>
890	1	wiiih Aqua pun #OKEOCE pilih no 3  <OK HAND>  <OK HAND>  <OK HAND>
891	1	Ada masalah dengan #kebhinnekaan ? Kayaknya nggak ada deh ! Kalau kita fokus #OkeOce insyaALLOH akan Oke-Oke aja  <OK HAND>
892	1	#jakartakece #DebatFinalPilkadaJKT #OkeOce #3ya3 #JumatBarokah
893	1	Dengan jaringan #OkeOce saat ini @JktMajuBersama sudah bisa menghadirkan OkeOce Mart <OK HAND> #SambutGubernurBaru
894	1	Ingat, pilih no.3 di tanggal 19 April nanti ya kakak! <OK HAND> #okeoce . #PilihAniesSandi #AniesSandi… https://www.instagram.com/p/BS1-_Sqh9Yf/
895	1	Kali saja bpk @aniesbaswedan @sandiuno lihat, lagi di RSpun tetap selfie #OkeOce  <OK HAND>  #DebatPilkadaDki #AhokPanikAhokKalah
896	1	Kita harus dapat merangkul semua orang tanpa batas usia dan kelamin #okeoce  <OK HAND> #salambersama #pks #temanahok <Victory Hand>
897	1	Ini jagoanku dibidang digital <Smiling Face With Sunglasses> <OK HAND> http://thonyleong.com  #okeoce #salambersama
898	1	#PesanBijak #OkeOce #GubernurGu3 ...
899	1	Sandiaga: Bangun Rumah DP 0% Lebih Simpel Dibanding Tol Cipali #AniesSandiJawaraJakarta #GubernurGu3 #OkeOce #DP0%
